customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,tech_support,online_security,paperless_billing,churn
C0519,Female,0,No,No,6,Two year,65.11,390.66,Bank transfer,Fiber optic,No,No,Yes,Yes
C0520,Male,0,No,No,26,Month-to-month,83.15,2161.9,Electronic check,Fiber optic,Yes,Yes,Yes,Yes
C0521,Male,1,Yes,Yes,52,Month-to-month,112.66,5858.32,Credit card,Fiber optic,No,No,Yes,Yes
C0522,Female,0,No,Yes,5,Two year,48.94,244.7,Credit card,Fiber optic,No,Yes,Yes,No
C0523,Female,1,No,No,22,One year,88.47,1946.34,Mailed check,DSL,Yes,Yes,Yes,No
C0524,Female,0,Yes,Yes,2,Month-to-month,119.8,239.6,Credit card,No,No,No,No,Yes
C0525,Male,0,Yes,No,9,One year,33.4,300.6,Credit card,DSL,No,Yes,Yes,Yes
C0526,Female,0,Yes,Yes,3,Two year,99.13,297.39,Bank transfer,DSL,No,No,Yes,No
C0527,Male,0,No,No,39,One year,21.7,846.3,Electronic check,No,Yes,Yes,Yes,No
C0528,Male,0,Yes,Yes,52,Month-to-month,65.96,3429.92,Credit card,Fiber optic,Yes,No,Yes,Yes
C0529,Male,0,Yes,No,5,Two year,81.31,406.55,Mailed check,DSL,No,No,Yes,No
C0530,Male,0,Yes,Yes,31,Month-to-month,93.5,2898.5,Credit card,No,No,No,No,Yes
C0531,Female,0,Yes,Yes,47,Month-to-month,30.19,1418.93,Bank transfer,DSL,No,No,No,No
C0532,Male,0,Yes,No,24,Two year,58.51,1404.24,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0533,Female,0,Yes,No,25,Month-to-month,67.45,1686.25,Electronic check,Fiber optic,Yes,No,Yes,No
C0534,Female,0,No,No,18,One year,113.45,2042.1,Mailed check,Fiber optic,No,No,No,No
C0535,Female,0,Yes,No,16,Month-to-month,66.07,1057.12,Credit card,DSL,Yes,Yes,Yes,Yes
C0536,Male,0,No,Yes,17,Month-to-month,69.75,1185.75,Mailed check,DSL,No,Yes,No,No
C0537,Male,0,No,Yes,70,Two year,78.34,5483.8,Bank transfer,Fiber optic,No,No,Yes,Yes
C0538,Male,1,No,Yes,17,Month-to-month,43.44,738.48,Bank transfer,DSL,Yes,No,No,No
C0539,Female,0,No,No,64,Month-to-month,92.86,5943.04,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes
C0540,Female,0,No,No,12,One year,86.7,1040.4,Credit card,DSL,No,Yes,Yes,No
C0541,Male,0,Yes,No,28,Month-to-month,30.84,863.52,Mailed check,No,No,Yes,Yes,No
C0542,Female,0,Yes,Yes,67,Month-to-month,26.29,1761.43,Bank transfer,DSL,Yes,No,No,Yes
C0543,Female,0,No,No,23,Month-to-month,45.47,1045.81,Mailed check,Fiber optic,No,No,Yes,Yes
C0544,Female,0,No,No,6,Month-to-month,76.16,456.96,Electronic check,DSL,Yes,Yes,Yes,Yes
C0545,Female,1,Yes,No,32,One year,49.72,1591.04,Mailed check,DSL,Yes,No,No,No
C0546,Female,0,No,No,18,Two year,40.93,736.74,Mailed check,DSL,No,No,No,No
C0547,Female,0,Yes,No,24,One year,108.88,2613.12,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0548,Male,0,No,No,7,One year,39.04,273.28,Credit card,Fiber optic,Yes,No,Yes,No
C0549,Female,0,Yes,No,69,One year,37.45,2584.05,Bank transfer,Fiber optic,No,No,No,Yes
C0550,Female,0,Yes,Yes,19,One year,95.69,1818.11,Credit card,Fiber optic,Yes,No,No,No
C0551,Female,1,Yes,Yes,63,Month-to-month,23.72,1494.36,Bank transfer,No,No,No,No,No
C0552,Female,0,Yes,No,2,Month-to-month,106.36,212.72,Bank transfer,DSL,No,No,No,Yes
C0553,Male,0,No,Yes,60,One year,104.95,6297.0,Credit card,Fiber optic,No,No,Yes,Yes
C0554,Female,1,No,No,57,Month-to-month,50.29,2866.53,Mailed check,Fiber optic,No,No,No,No
C0555,Male,0,No,No,46,Month-to-month,90.32,4154.72,Electronic check,DSL,No,Yes,Yes,No
C0556,Female,0,Yes,Yes,17,Two year,68.38,1162.46,Electronic check,Fiber optic,Yes,Yes,Yes,No
C0557,Male,1,Yes,Yes,13,Month-to-month,55.94,727.22,Credit card,DSL,Yes,No,Yes,Yes
C0558,Male,0,Yes,No,36,Month-to-month,44.31,1595.16,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0559,Male,0,No,Yes,68,Two year,106.82,7263.76,Bank transfer,Fiber optic,No,Yes,No,No
C0560,Male,0,Yes,No,55,Month-to-month,104.85,5766.75,Credit card,No,No,No,Yes,No
C0561,Female,0,No,Yes,12,One year,39.27,471.24,Electronic check,Fiber optic,No,No,No,No
C0562,Female,0,No,No,28,One year,84.56,2367.68,Bank transfer,No,No,No,No,No
C0563,Male,0,No,No,33,One year,119.06,3928.98,Mailed check,DSL,No,Yes,Yes,No
C0564,Male,0,No,No,16,Month-to-month,108.86,1741.76,Mailed check,DSL,Yes,No,No,Yes
C0565,Female,0,No,Yes,39,Month-to-month,58.56,2283.84,Bank transfer,No,No,No,No,Yes
C0566,Male,0,Yes,No,69,Two year,96.68,6670.92,Credit card,DSL,No,No,No,No
C0567,Male,0,Yes,No,23,Month-to-month,32.61,750.03,Bank transfer,Fiber optic,Yes,Yes,No,No
C0568,Male,0,No,No,33,Month-to-month,75.17,2480.61,Mailed check,No,No,No,Yes,Yes
C0569,Male,0,Yes,Yes,34,Two year,89.11,3029.74,Electronic check,No,No,No,No,No
C0570,Male,0,No,Yes,32,Two year,84.75,2712.0,Credit card,No,No,No,Yes,No
C0571,Female,0,Yes,No,53,One year,21.0,1113.0,Bank transfer,DSL,No,No,Yes,No
C0572,Female,1,Yes,Yes,55,Month-to-month,116.6,6413.0,Electronic check,DSL,Yes,Yes,Yes,No
C0573,Male,0,No,Yes,12,One year,48.68,584.16,Credit card,Fiber optic,Yes,Yes,No,No
C0574,Male,1,Yes,Yes,62,Two year,92.72,5748.64,Mailed check,No,Yes,Yes,Yes,No
C0575,Male,0,Yes,No,19,Month-to-month,55.95,1063.05,Mailed check,No,Yes,Yes,Yes,No
C0576,Female,0,Yes,No,66,One year,38.85,2564.1,Electronic check,No,No,Yes,Yes,No
C0577,Male,0,No,No,11,Month-to-month,72.18,793.98,Bank transfer,Fiber optic,Yes,No,No,No
C0578,Male,0,Yes,No,17,Month-to-month,38.38,652.46,Electronic check,Fiber optic,Yes,Yes,No,No
C0579,Male,1,Yes,No,33,Month-to-month,108.13,3568.29,Credit card,DSL,No,No,Yes,No
C0580,Female,0,Yes,No,22,Month-to-month,67.07,1475.54,Credit card,DSL,Yes,No,Yes,Yes
C0581,Female,0,Yes,No,63,Month-to-month,45.2,2847.6,Credit card,No,No,No,Yes,Yes
C0582,Male,0,No,No,70,Two year,98.19,6873.3,Electronic check,DSL,Yes,No,Yes,No
C0583,Female,0,Yes,No,51,Month-to-month,72.45,3694.95,Mailed check,Fiber optic,No,No,No,Yes
C0584,Female,0,Yes,No,11,Two year,74.93,824.23,Bank transfer,No,No,Yes,Yes,No
C0585,Male,0,No,No,3,One year,89.74,269.22,Mailed check,DSL,No,Yes,No,No
C0586,Female,0,Yes,No,2,Month-to-month,61.8,123.6,Mailed check,DSL,Yes,Yes,Yes,No
C0587,Male,1,Yes,Yes,21,One year,53.2,1117.2,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0588,Female,0,Yes,No,24,Month-to-month,107.45,2578.8,Bank transfer,DSL,Yes,No,No,Yes
C0589,Male,0,No,No,28,One year,40.78,1141.84,Credit card,Fiber optic,No,No,Yes,No
C0590,Female,1,Yes,Yes,2,Month-to-month,22.49,44.98,Electronic check,DSL,Yes,No,No,No
C0591,Female,0,Yes,No,68,Month-to-month,63.87,4343.16,Credit card,DSL,Yes,Yes,Yes,No
C0592,Female,1,No,No,37,Two year,94.57,3499.09,Electronic check,DSL,No,No,Yes,Yes
C0593,Male,0,Yes,No,24,Month-to-month,86.45,2074.8,Credit card,Fiber optic,Yes,No,Yes,No
C0594,Male,0,Yes,Yes,10,Two year,87.92,879.2,Mailed check,DSL,No,No,Yes,No
C0595,Female,1,No,No,6,One year,119.92,719.52,Bank transfer,DSL,Yes,Yes,Yes,No
C0596,Female,0,Yes,No,8,Month-to-month,31.28,250.24,Credit card,No,No,Yes,Yes,Yes
C0597,Female,1,No,No,39,Month-to-month,68.19,2659.41,Electronic check,Fiber optic,Yes,No,No,Yes
C0598,Male,0,Yes,No,10,Month-to-month,59.85,598.5,Credit card,DSL,No,Yes,No,Yes
C0599,Female,0,No,No,28,Month-to-month,66.44,1860.32,Electronic check,Fiber optic,No,No,Yes,Yes
C0600,Female,0,No,No,20,Two year,70.87,1417.4,Mailed check,DSL,No,No,Yes,No
C0601,Female,0,Yes,No,70,Month-to-month,25.99,1819.3,Mailed check,Fiber optic,Yes,No,Yes,No
C0602,Male,0,No,No,19,Month-to-month,81.91,1556.29,Mailed check,DSL,No,No,Yes,No
C0603,Female,0,Yes,No,68,Month-to-month,60.13,4088.84,Bank transfer,No,No,Yes,No,Yes
C0604,Female,0,No,No,71,Month-to-month,110.9,7873.9,Electronic check,No,Yes,No,Yes,Yes
C0605,Male,0,No,Yes,41,Month-to-month,82.0,3362.0,Credit card,DSL,No,No,Yes,Yes
C0606,Male,0,Yes,No,55,Month-to-month,105.45,5799.75,Bank transfer,DSL,No,Yes,No,No
C0607,Male,0,No,Yes,14,Month-to-month,109.62,1534.68,Bank transfer,No,Yes,Yes,Yes,No
C0608,Female,0,Yes,No,17,Two year,57.72,981.24,Electronic check,No,Yes,Yes,No,No
C0609,Male,0,Yes,No,40,Month-to-month,101.22,4048.8,Bank transfer,No,Yes,No,No,No
C0610,Female,0,No,No,26,Month-to-month,29.35,763.1,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0611,Female,1,No,No,14,One year,24.7,345.8,Bank transfer,Fiber optic,No,Yes,Yes,No
C0612,Female,0,Yes,No,3,Month-to-month,108.75,326.25,Electronic check,Fiber optic,No,Yes,Yes,Yes
C0613,Male,0,Yes,No,23,Two year,56.22,1293.06,Mailed check,Fiber optic,No,Yes,No,Yes
C0614,Male,0,Yes,No,62,Two year,97.12,6021.44,Mailed check,DSL,Yes,No,No,Yes
C0615,Male,1,Yes,No,8,Month-to-month,23.11,184.88,Mailed check,No,Yes,Yes,Yes,No
C0616,Female,0,Yes,Yes,65,Month-to-month,38.68,2514.2,Bank transfer,No,No,Yes,Yes,Yes
C0617,Male,1,Yes,No,41,Month-to-month,39.15,1605.15,Bank transfer,Fiber optic,No,Yes,Yes,Yes
C0618,Female,0,Yes,Yes,51,One year,80.38,4099.38,Credit card,Fiber optic,Yes,No,Yes,No
C0619,Male,0,No,No,12,Two year,119.68,1436.16,Bank transfer,DSL,No,Yes,Yes,No
C0620,Female,0,No,No,49,One year,33.55,1643.95,Electronic check,Fiber optic,No,Yes,Yes,Yes
C0621,Female,0,Yes,No,1,Month-to-month,66.01,66.01,Bank transfer,DSL,Yes,No,No,Yes
C0622,Female,0,Yes,No,23,One year,27.44,631.12,Electronic check,Fiber optic,Yes,No,No,No
C0623,Female,1,Yes,No,13,Month-to-month,84.81,1102.53,Electronic check,DSL,No,No,Yes,Yes
C0624,Female,0,No,No,44,Month-to-month,52.01,2288.44,Credit card,No,No,Yes,No,Yes
C0625,Male,0,Yes,Yes,31,Month-to-month,86.41,2678.71,Bank transfer,Fiber optic,No,No,Yes,No
C0626,Male,1,No,Yes,68,Month-to-month,21.08,1433.44,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0627,Male,0,Yes,No,57,Month-to-month,114.51,6527.07,Credit card,DSL,No,No,Yes,No
C0628,Male,0,No,Yes,9,Month-to-month,114.58,1031.22,Bank transfer,DSL,No,Yes,No,Yes
C0629,Male,0,No,No,32,One year,30.4,972.8,Bank transfer,No,No,Yes,No,No
C0630,Male,0,No,Yes,38,Month-to-month,82.92,3150.96,Mailed check,Fiber optic,No,Yes,No,No
C0631,Female,0,Yes,Yes,51,Month-to-month,94.97,4843.47,Credit card,DSL,No,No,No,Yes
C0632,Male,0,No,No,68,Month-to-month,112.22,7630.96,Bank transfer,Fiber optic,Yes,No,No,No
C0633,Male,1,No,Yes,3,Month-to-month,33.11,99.33,Mailed check,Fiber optic,No,No,Yes,Yes
C0634,Female,0,No,Yes,5,Month-to-month,60.66,303.3,Credit card,Fiber optic,No,No,Yes,Yes
C0635,Male,1,No,No,69,One year,113.77,7850.13,Electronic check,No,No,Yes,Yes,No
C0636,Female,0,Yes,No,46,Month-to-month,76.16,3503.36,Credit card,DSL,No,Yes,No,No
C0637,Male,0,Yes,No,15,Two year,97.96,1469.4,Mailed check,DSL,No,No,No,No
C0638,Male,0,No,No,29,Month-to-month,103.32,2996.28,Credit card,No,No,Yes,Yes,Yes
C0639,Female,0,Yes,No,70,Two year,60.88,4261.6,Credit card,DSL,No,Yes,Yes,No
C0640,Male,0,Yes,Yes,64,Month-to-month,63.02,4033.28,Bank transfer,No,Yes,Yes,No,No
C0641,Female,0,Yes,No,41,Month-to-month,74.49,3054.09,Credit card,DSL,No,No,No,Yes
C0642,Female,0,Yes,Yes,3,Month-to-month,68.75,206.25,Credit card,Fiber optic,No,Yes,Yes,Yes
C0643,Female,0,No,No,43,Month-to-month,98.93,4253.99,Bank transfer,DSL,No,No,Yes,Yes
C0644,Male,0,No,No,65,Month-to-month,106.76,6939.4,Bank transfer,DSL,No,No,Yes,Yes
C0645,Male,0,Yes,Yes,46,One year,75.37,3467.02,Credit card,DSL,Yes,Yes,No,No
C0646,Female,0,Yes,No,36,Two year,54.98,1979.28,Electronic check,Fiber optic,Yes,Yes,No,Yes
C0647,Female,1,No,Yes,4,Month-to-month,118.49,473.96,Bank transfer,DSL,No,Yes,No,Yes
C0648,Female,0,No,Yes,37,Month-to-month,93.17,3447.29,Bank transfer,DSL,No,No,Yes,Yes
C0649,Female,0,No,No,57,Month-to-month,36.36,2072.52,Mailed check,Fiber optic,Yes,No,No,No
C0650,Male,0,No,Yes,31,Month-to-month,117.59,3645.29,Mailed check,DSL,No,No,Yes,No
C0651,Female,0,No,No,6,One year,50.14,300.84,Bank transfer,Fiber optic,Yes,No,Yes,Yes
C0652,Female,0,Yes,Yes,17,Month-to-month,63.38,1077.46,Bank transfer,Fiber optic,No,Yes,No,No
C0653,Male,0,No,No,69,Month-to-month,85.31,5886.39,Mailed check,DSL,No,No,No,Yes
C0654,Female,1,No,Yes,58,Month-to-month,22.3,1293.4,Electronic check,No,Yes,Yes,Yes,No
C0655,Female,1,No,Yes,33,Month-to-month,90.79,2996.07,Electronic check,Fiber optic,Yes,No,Yes,Yes
C0656,Female,0,Yes,No,29,Two year,80.78,2342.62,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0657,Female,0,Yes,No,12,One year,81.42,977.04,Electronic check,DSL,No,Yes,No,Yes
C0658,Male,0,No,No,41,Two year,64.67,2651.47,Credit card,DSL,Yes,No,Yes,No
C0659,Female,0,Yes,No,61,Two year,30.94,1887.34,Credit card,Fiber optic,Yes,No,No,No
C0660,Female,0,No,No,52,Month-to-month,117.15,6091.8,Bank transfer,DSL,No,Yes,No,No
C0661,Female,0,Yes,No,21,Month-to-month,116.16,2439.36,Electronic check,Fiber optic,No,Yes,Yes,Yes
C0662,Male,0,Yes,No,51,Two year,113.11,5768.61,Mailed check,Fiber optic,No,Yes,No,Yes
C0663,Female,1,Yes,No,33,Two year,90.13,2974.29,Electronic check,Fiber optic,Yes,No,Yes,No
C0664,Male,0,No,No,70,Month-to-month,43.84,3068.8,Credit card,No,No,Yes,Yes,Yes
C0665,Female,0,Yes,No,27,Month-to-month,72.86,1967.22,Electronic check,No,No,No,Yes,No
C0666,Male,0,No,No,57,Two year,23.77,1354.89,Credit card,Fiber optic,No,Yes,No,No
C0667,Male,0,No,No,59,One year,87.18,5143.62,Electronic check,Fiber optic,Yes,Yes,Yes,No
C0668,Male,0,Yes,No,6,Two year,24.78,148.68,Credit card,No,No,No,No,No
C0669,Male,0,No,No,50,One year,110.4,5520.0,Mailed check,DSL,No,Yes,No,No
C0670,Male,0,No,No,32,Month-to-month,44.53,1424.96,Electronic check,Fiber optic,Yes,No,No,No
C0671,Male,0,No,No,33,Month-to-month,85.06,2806.98,Credit card,No,No,No,No,No
C0672,Male,0,Yes,Yes,67,Month-to-month,52.66,3528.22,Credit card,Fiber optic,Yes,Yes,Yes,No
C0673,Male,0,No,No,49,Month-to-month,79.18,3879.82,Bank transfer,DSL,Yes,Yes,No,No
C0674,Female,0,Yes,No,41,One year,23.84,977.44,Electronic check,Fiber optic,No,No,Yes,No
C0675,Male,0,Yes,Yes,32,One year,108.28,3464.96,Electronic check,Fiber optic,No,No,No,Yes
C0676,Male,0,No,No,35,One year,93.96,3288.6,Credit card,Fiber optic,Yes,Yes,No,No
C0677,Male,1,Yes,Yes,36,One year,32.68,1176.48,Electronic check,Fiber optic,No,No,Yes,Yes
C0678,Female,0,No,Yes,68,One year,54.02,3673.36,Electronic check,DSL,No,Yes,Yes,Yes
C0679,Female,0,No,No,37,Month-to-month,89.53,3312.61,Electronic check,DSL,No,Yes,Yes,Yes
C0680,Male,0,No,No,48,Month-to-month,90.75,4356.0,Electronic check,Fiber optic,No,Yes,No,No
C0681,Female,0,Yes,No,59,One year,77.98,4600.82,Bank transfer,DSL,No,Yes,No,No
C0682,Female,0,No,No,66,Two year,32.86,2168.76,Mailed check,Fiber optic,No,No,Yes,No
C0683,Male,0,Yes,No,15,Month-to-month,77.72,1165.8,Mailed check,No,No,No,Yes,Yes
C0684,Female,1,Yes,No,29,Two year,49.85,1445.65,Mailed check,No,Yes,No,No,Yes
C0685,Male,0,Yes,Yes,25,One year,48.68,1217.0,Electronic check,DSL,Yes,No,Yes,No
C0686,Female,0,No,No,3,Two year,40.34,121.02,Electronic check,DSL,No,No,Yes,Yes
C0687,Female,0,No,No,69,Month-to-month,91.95,6344.55,Electronic check,No,Yes,Yes,Yes,Yes
C0688,Female,0,No,No,59,Month-to-month,114.05,6728.95,Bank transfer,No,No,Yes,Yes,No
C0689,Male,0,Yes,No,11,Month-to-month,76.07,836.77,Mailed check,DSL,Yes,No,Yes,No
C0690,Female,0,No,No,64,Month-to-month,106.91,6842.24,Bank transfer,Fiber optic,No,Yes,Yes,Yes
C0691,Male,0,Yes,Yes,45,Month-to-month,50.32,2264.4,Mailed check,Fiber optic,No,Yes,Yes,No
C0692,Male,0,No,Yes,56,One year,51.64,2891.84,Bank transfer,No,Yes,Yes,Yes,No
C0693,Female,0,No,No,17,Month-to-month,74.36,1264.12,Mailed check,Fiber optic,Yes,No,Yes,No
C0694,Female,0,Yes,No,35,Month-to-month,59.41,2079.35,Bank transfer,DSL,No,Yes,Yes,No
C0695,Female,0,Yes,No,9,Month-to-month,61.54,553.86,Bank transfer,Fiber optic,Yes,No,No,Yes
C0696,Male,0,Yes,No,47,Two year,86.92,4085.24,Electronic check,Fiber optic,No,No,No,Yes
C0697,Female,0,No,Yes,71,One year,37.85,2687.35,Bank transfer,DSL,No,Yes,No,No
C0698,Male,0,Yes,Yes,6,Month-to-month,31.31,187.86,Credit card,Fiber optic,No,No,Yes,Yes
C0699,Male,0,No,No,45,One year,92.89,4180.05,Bank transfer,No,Yes,No,Yes,No
C0700,Female,0,Yes,Yes,71,Month-to-month,23.86,1694.06,Electronic check,No,Yes,Yes,Yes,No
C0701,Male,1,Yes,Yes,26,Month-to-month,28.44,739.44,Electronic check,DSL,Yes,Yes,No,No
C0702,Male,0,No,No,69,Month-to-month,88.83,6129.27,Bank transfer,DSL,No,No,No,Yes
C0703,Female,0,Yes,No,21,Month-to-month,51.48,1081.08,Electronic check,DSL,Yes,Yes,Yes,Yes
C0704,Male,0,No,No,17,Two year,76.85,1306.45,Bank transfer,Fiber optic,No,Yes,No,No
C0705,Female,0,No,No,66,Two year,47.2,3115.2,Mailed check,Fiber optic,Yes,Yes,Yes,No
C0706,Female,0,No,No,61,One year,102.16,6231.76,Electronic check,DSL,No,Yes,No,No
C0707,Male,0,Yes,Yes,10,Month-to-month,25.28,252.8,Electronic check,Fiber optic,No,No,Yes,Yes
C0708,Female,0,No,No,25,One year,111.16,2779.0,Electronic check,Fiber optic,No,Yes,Yes,Yes
C0709,Female,0,Yes,No,47,Month-to-month,116.57,5478.79,Mailed check,DSL,No,Yes,Yes,Yes
C0710,Female,0,No,Yes,63,Two year,45.0,2835.0,Bank transfer,Fiber optic,No,Yes,Yes,No
C0711,Male,0,Yes,No,36,One year,115.06,4142.16,Credit card,Fiber optic,Yes,No,No,No
C0712,Male,0,Yes,No,3,Month-to-month,39.11,117.33,Mailed check,Fiber optic,No,No,No,No
C0713,Male,0,No,Yes,57,Month-to-month,94.23,5371.11,Electronic check,Fiber optic,No,Yes,No,Yes
C0714,Female,0,No,Yes,19,Month-to-month,72.98,1386.62,Electronic check,DSL,No,Yes,No,No
C0715,Male,0,Yes,No,51,Month-to-month,76.71,3912.21,Bank transfer,Fiber optic,No,No,Yes,Yes
C0716,Male,0,Yes,No,61,One year,57.39,3500.79,Bank transfer,No,Yes,Yes,No,No
C0717,Male,1,No,No,48,Month-to-month,90.65,4351.2,Bank transfer,Fiber optic,No,Yes,No,Yes
C0718,Male,0,No,Yes,47,Month-to-month,21.95,1031.65,Credit card,No,Yes,No,No,No
C0719,Female,0,Yes,No,6,Two year,39.8,238.8,Bank transfer,DSL,Yes,No,Yes,Yes
C0720,Female,0,Yes,No,71,Month-to-month,53.48,3797.08,Mailed check,DSL,Yes,Yes,No,No
C0721,Male,0,No,No,29,One year,76.7,2224.3,Mailed check,Fiber optic,Yes,No,Yes,Yes
C0722,Male,0,No,No,34,Two year,101.08,3436.72,Credit card,No,No,No,No,Yes
C0723,Male,0,Yes,No,42,Two year,100.43,4218.06,Electronic check,DSL,Yes,Yes,Yes,No
C0724,Female,0,No,Yes,21,Month-to-month,52.43,1101.03,Mailed check,DSL,No,Yes,No,No
C0725,Female,0,No,No,24,One year,65.33,1567.92,Bank transfer,Fiber optic,Yes,No,Yes,Yes
C0726,Female,0,Yes,No,36,Month-to-month,105.99,3815.64,Credit card,DSL,No,No,No,Yes
C0727,Female,0,No,No,63,One year,80.48,5070.24,Bank transfer,Fiber optic,No,Yes,No,No
C0728,Female,0,Yes,No,56,Month-to-month,59.81,3349.36,Bank transfer,DSL,Yes,No,No,No
C0729,Female,0,No,No,42,Month-to-month,71.04,2983.68,Electronic check,No,No,Yes,Yes,No
C0730,Male,0,Yes,No,50,Two year,98.83,4941.5,Credit card,DSL,No,Yes,Yes,No
C0731,Female,0,No,Yes,42,Two year,84.0,3528.0,Electronic check,No,No,No,Yes,Yes
C0732,Female,1,Yes,No,24,Month-to-month,64.12,1538.88,Credit card,DSL,No,Yes,No,Yes
C0733,Male,0,Yes,Yes,42,One year,66.25,2782.5,Bank transfer,No,No,No,No,Yes
C0734,Female,0,No,No,33,One year,101.12,3336.96,Bank transfer,DSL,No,No,No,No
C0735,Female,0,Yes,No,19,Month-to-month,73.09,1388.71,Credit card,DSL,Yes,No,Yes,No
C0736,Female,0,No,No,41,One year,81.83,3355.03,Bank transfer,DSL,Yes,No,Yes,No
C0737,Female,0,No,No,24,One year,62.34,1496.16,Mailed check,Fiber optic,Yes,No,No,No
C0738,Female,0,Yes,Yes,51,Two year,96.67,4930.17,Credit card,No,No,Yes,Yes,No
C0739,Male,0,Yes,Yes,53,Month-to-month,105.0,5565.0,Electronic check,No,Yes,No,No,Yes
C0740,Female,0,No,No,44,Month-to-month,65.22,2869.68,Credit card,DSL,Yes,No,Yes,No
C0741,Female,0,No,No,26,Month-to-month,33.03,858.78,Electronic check,DSL,Yes,No,Yes,Yes
C0742,Male,0,Yes,No,32,Two year,44.67,1429.44,Mailed check,Fiber optic,Yes,No,Yes,No
C0743,Male,0,Yes,No,44,One year,76.51,3366.44,Credit card,No,Yes,No,No,No
C0744,Female,0,No,No,15,One year,58.2,873.0,Electronic check,No,Yes,No,No,Yes
C0745,Female,1,Yes,No,27,One year,116.41,3143.07,Credit card,DSL,Yes,Yes,Yes,No
C0746,Female,0,Yes,Yes,47,Month-to-month,69.0,3243.0,Electronic check,DSL,No,Yes,Yes,Yes
C0747,Female,0,Yes,No,61,Month-to-month,66.87,4079.07,Electronic check,No,Yes,No,No,No
C0748,Male,0,Yes,No,54,Two year,86.51,4671.54,Credit card,Fiber optic,No,Yes,Yes,No
C0749,Male,0,No,No,42,Month-to-month,34.85,1463.7,Electronic check,Fiber optic,No,Yes,Yes,Yes
C0750,Male,0,Yes,No,26,Month-to-month,89.76,2333.76,Bank transfer,Fiber optic,Yes,No,No,Yes
C0751,Female,0,Yes,No,47,Month-to-month,48.54,2281.38,Mailed check,No,No,No,No,Yes
C0752,Female,0,No,No,52,Two year,104.57,5437.64,Electronic check,DSL,No,No,Yes,Yes
C0753,Female,0,Yes,Yes,63,Month-to-month,45.7,2879.1,Credit card,Fiber optic,No,No,No,No
C0754,Female,0,Yes,Yes,41,Month-to-month,48.69,1996.29,Mailed check,DSL,No,Yes,No,Yes
C0755,Male,0,Yes,No,3,Two year,42.15,126.45,Electronic check,Fiber optic,No,No,No,No
C0756,Female,0,Yes,No,31,One year,20.87,646.97,Bank transfer,No,Yes,Yes,Yes,No
C0757,Female,1,No,No,64,One year,27.95,1788.8,Electronic check,Fiber optic,Yes,Yes,Yes,No
C0758,Female,0,No,No,12,One year,71.15,853.8,Bank transfer,Fiber optic,Yes,No,Yes,No
C0759,Male,0,Yes,No,60,Month-to-month,63.05,3783.0,Electronic check,Fiber optic,Yes,No,Yes,Yes
C0760,Male,0,Yes,No,15,Two year,55.81,837.15,Electronic check,Fiber optic,No,No,Yes,No
C0761,Female,0,Yes,No,12,One year,96.8,1161.6,Credit card,No,No,Yes,Yes,No
C0762,Male,0,Yes,Yes,35,Two year,20.82,728.7,Electronic check,No,No,No,Yes,No
C0763,Male,0,Yes,No,10,Month-to-month,74.59,745.9,Electronic check,DSL,Yes,No,Yes,No
C0764,Male,0,No,Yes,11,Two year,59.47,654.17,Bank transfer,Fiber optic,No,No,Yes,Yes
C0765,Male,0,No,No,28,Month-to-month,80.58,2256.24,Credit card,No,No,No,Yes,Yes
C0766,Male,0,Yes,No,37,Two year,106.35,3934.95,Mailed check,Fiber optic,Yes,No,Yes,No
C0767,Male,0,No,No,33,Month-to-month,45.85,1513.05,Credit card,No,No,No,No,Yes
C0768,Male,0,No,No,24,Month-to-month,48.41,1161.84,Credit card,DSL,No,Yes,Yes,Yes
C0769,Male,0,No,Yes,13,One year,79.94,1039.22,Credit card,Fiber optic,No,Yes,Yes,No
C0770,Male,0,Yes,No,2,One year,39.69,79.38,Mailed check,Fiber optic,No,Yes,Yes,Yes
C0771,Male,0,Yes,No,21,Two year,45.32,951.72,Electronic check,DSL,No,Yes,Yes,No
C0772,Female,0,No,No,54,Month-to-month,73.53,3970.62,Mailed check,Fiber optic,Yes,Yes,Yes,Yes
C0773,Female,1,No,Yes,29,One year,67.18,1948.22,Electronic check,Fiber optic,No,Yes,No,No
C0774,Female,0,Yes,No,20,Month-to-month,33.7,674.0,Credit card,Fiber optic,Yes,No,No,No
C0775,Female,0,No,No,20,Month-to-month,96.79,1935.8,Bank transfer,DSL,Yes,Yes,Yes,Yes
C0776,Female,1,No,No,36,Month-to-month,65.96,2374.56,Bank transfer,DSL,No,Yes,No,Yes
C0777,Female,0,Yes,Yes,70,Two year,78.34,5483.8,Electronic check,DSL,No,Yes,No,No
C0778,Female,1,No,No,49,Month-to-month,49.89,2444.61,Electronic check,Fiber optic,Yes,Yes,Yes,Yes
C0779,Female,0,No,Yes,37,Month-to-month,69.66,2577.42,Electronic check,DSL,No,No,No,Yes
